序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2025预测每股收益,2026预测每股收益,2027预测每股收益,2028预测每股收益
222,301345,涛涛车业,18,13.0,5.0,0.0,0.0,0.0,7.485827309157,11.204888888889,15.091666666667,19.623411764706
223,002050,三花智控,18,12.0,6.0,0.0,0.0,0.0,0.965512822642,1.119705882353,1.315764705882,1.547625
224,002738,中矿资源,18,9.0,9.0,0.0,0.0,0.0,0.627432519471,3.896111111111,5.875,7.43625
225,300015,爱尔眼科,18,12.0,6.0,0.0,0.0,0.0,0.348431303805,0.398315789474,0.459578947368,0.516
226,300502,新易盛,18,16.0,2.0,0.0,0.0,0.0,6.836562334293,16.981529411765,29.033411764706,42.7599375
227,603596,伯特利,18,16.0,2.0,0.0,0.0,0.0,1.458753449455,2.336722222222,2.925055555556,3.511235294118
228,002532,天山铝业,18,13.0,5.0,0.0,0.0,0.0,1.040855652452,1.935333333333,2.072944444444,2.128294117647
229,000811,冰轮环境,18,14.0,4.0,0.0,0.0,0.0,0.568662522021,0.837894736842,1.288947368421,1.721666666667
230,688375,国博电子,18,10.0,8.0,0.0,0.0,0.0,0.851532950116,0.988888888889,1.28,1.659411764706
231,688630,芯碁微装,18,13.0,5.0,0.0,0.0,0.0,1.978995861824,3.999666666667,5.924222222222,8.084555555556
232,300662,科锐国际,18,13.0,5.0,0.0,0.0,0.0,1.593059087893,1.831111111111,2.150555555556,2.522352941176
233,600660,福耀玻璃,18,14.0,4.0,0.0,0.0,0.0,3.568283256885,3.837222222222,4.492222222222,5.182352941176
234,600584,长电科技,18,15.0,3.0,0.0,0.0,0.0,0.874720739784,1.170555555556,1.512777777778,1.849444444444
235,601668,中国建筑,18,15.0,3.0,0.0,0.0,0.0,0.945513863257,0.936666666667,0.957777777778,0.991764705882
236,600901,江苏金租,17,10.0,7.0,0.0,0.0,0.0,0.559499109999,0.619333333333,0.685333333333,0.733571428571
237,600761,安徽合力,17,15.0,2.0,0.0,0.0,0.0,1.374940186204,1.504588235294,1.721588235294,1.9575
238,002967,广电计量,17,13.0,4.0,0.0,0.0,0.0,0.663732098403,0.780588235294,0.918235294118,1.06625
239,000400,许继电气,17,11.0,6.0,0.0,0.0,0.0,1.145871308894,1.285625,1.59,1.828571428571
240,300433,蓝思科技,17,13.0,4.0,0.0,0.0,0.0,0.761133669515,0.952352941176,1.269411764706,1.59125
241,600900,长江电力,17,14.0,3.0,0.0,0.0,0.0,1.410107167464,1.461176470588,1.514117647059,1.550666666667
242,002701,奥瑞金,17,14.0,3.0,0.0,0.0,0.0,0.393277723518,0.489882352941,0.541235294118,0.59
243,601117,中国化学,17,14.0,3.0,0.0,0.0,0.0,1.05414494682,1.155882352941,1.254117647059,1.352941176471
244,603997,继峰股份,17,12.0,5.0,0.0,0.0,0.0,0.356521126752,0.658764705882,0.895235294118,1.1165
245,601872,招商轮船,17,12.0,5.0,0.0,0.0,0.0,0.744574599091,1.814111111111,1.850777777778,1.896
246,000938,紫光股份,17,9.0,8.0,0.0,0.0,0.0,0.589326812213,1.023058823529,1.340058823529,1.7076875
247,688008,澜起科技,17,12.0,5.0,0.0,0.0,0.0,1.831626652932,2.697058823529,3.615294117647,4.731875
248,300378,鼎捷数智,17,15.0,2.0,0.0,0.0,0.0,0.602035432667,0.804117647059,0.955882352941,1.141875
249,688301,奕瑞科技,17,12.0,5.0,0.0,0.0,0.0,2.074001313936,3.095294117647,4.021764705882,5.08375
250,603179,新泉股份,17,14.0,3.0,0.0,0.0,0.0,1.108700575937,1.698235294118,2.200588235294,2.790625
251,600027,华电国际,17,11.0,6.0,0.0,0.0,0.0,0.522772394968,0.471764705882,0.521941176471,0.56525
252,300740,水羊股份,17,9.0,8.0,0.0,0.0,0.0,0.337232196305,0.543125,0.703125,0.838666666667
253,688097,博众精工,17,10.0,7.0,0.0,0.0,0.0,1.328257974917,1.779705882353,2.333705882353,2.98175
254,601166,兴业银行,17,10.0,6.0,1.0,0.0,0.0,3.660611173665,3.56375,3.69,3.879333333333
255,601963,重庆银行,17,10.0,7.0,0.0,0.0,0.0,1.559449639479,1.705294117647,1.882352941176,2.085882352941
256,688615,合合信息,17,13.0,4.0,0.0,0.0,0.0,2.317053924133,3.670588235294,4.662352941176,5.951176470588
257,601225,陕西煤业,17,14.0,3.0,0.0,0.0,0.0,1.729217449031,2.135882352941,2.292941176471,2.431875
258,600988,赤峰黄金,17,9.0,8.0,0.0,0.0,0.0,1.621947832849,2.721764705882,3.241176470588,3.986875
259,601918,新集能源,17,13.0,4.0,0.0,0.0,0.0,0.824573690708,0.947647058824,1.034705882353,1.081176470588
260,920982,锦波生物,17,12.0,5.0,0.0,0.0,0.0,5.667466572471,6.473117647059,7.742823529412,9.30175
261,603799,华友钴业,16,9.0,7.0,0.0,0.0,0.0,3.226981759167,4.29375,5.585625,6.555625
262,688411,海博思创,16,12.0,4.0,0.0,0.0,0.0,5.213342887935,11.214,17.866666666667,22.937857142857
263,002601,龙佰集团,16,10.0,6.0,0.0,0.0,0.0,0.521995137103,0.709375,1.103125,1.357857142857
264,002202,金风科技,16,10.0,6.0,0.0,0.0,0.0,0.656840788057,1.068428571429,1.362714285714,1.626230769231
265,603529,爱玛科技,16,13.0,3.0,0.0,0.0,0.0,2.354069543941,2.024,2.473176470588,2.7374
266,000858,五粮液,16,14.0,1.0,0.0,1.0,0.0,2.306842213582,4.249411764706,4.709411764706,5.085
267,601886,江河集团,16,14.0,2.0,0.0,0.0,0.0,0.538607169902,0.737333333333,0.85,0.959333333333
268,002865,钧达股份,16,10.0,6.0,0.0,0.0,0.0,-4.548482959009,0.990466666667,2.954466666667,4.405285714286
269,603833,欧派家居,16,11.0,4.0,1.0,0.0,0.0,3.296470962976,3.402222222222,3.636666666667,3.844375
270,601319,中国人保,16,10.0,6.0,0.0,0.0,0.0,1.054766867148,1.148461538462,1.276153846154,1.410833333333
271,603786,科博达,16,12.0,4.0,0.0,0.0,0.0,2.053675456641,2.2938125,2.8865625,3.564466666667
272,601021,春秋航空,16,12.0,4.0,0.0,0.0,0.0,2.368723809817,2.1679375,3.069375,3.8696
273,001221,悍高集团,16,10.0,6.0,0.0,0.0,0.0,1.758725524862,2.1078,2.58,2.995692307692
274,688256,寒武纪,16,12.0,4.0,0.0,0.0,0.0,3.274573291215,9.97875,20.383125,33.980625
275,002595,豪迈科技,16,7.0,9.0,0.0,0.0,0.0,2.063214545431,3.48125,4.16875,4.915333333333
276,300666,江丰电子,16,14.0,2.0,0.0,0.0,0.0,1.809983260674,3.1715,4.3105625,5.789866666667
277,605090,九丰能源,16,12.0,4.0,0.0,0.0,0.0,2.09437753179,2.3791875,2.5745625,3.2700625
278,600999,招商证券,16,9.0,7.0,0.0,0.0,0.0,1.420052275401,2.200625,2.0275,2.165714285714
279,601988,中国银行,16,5.0,10.0,1.0,0.0,0.0,0.754226066686,0.7575,0.790625,0.828
280,601636,旗滨集团,16,7.0,9.0,0.0,0.0,0.0,0.209233014006,0.213125,0.351875,0.47
281,002966,苏州银行,16,14.0,2.0,0.0,0.0,0.0,1.196311244474,1.284,1.396,1.523571428571
282,601126,四方股份,16,11.0,5.0,0.0,0.0,0.0,0.995036549609,1.176,1.38,1.674615384615
283,002311,海大集团,16,11.0,5.0,0.0,0.0,0.0,2.584014615608,2.6575,3.6225,4.196
284,600223,福瑞达,16,10.0,6.0,0.0,0.0,0.0,0.184691414341,0.224375,0.274375,0.335
285,002959,小熊电器,16,8.0,8.0,0.0,0.0,0.0,2.518975394476,2.378125,2.666875,2.917333333333
286,300144,宋城演艺,16,8.0,8.0,0.0,0.0,0.0,0.31341882521,0.331875,0.360625,0.384666666667
287,688696,极米科技,16,9.0,7.0,0.0,0.0,0.0,2.048648194373,4.401176470588,5.738235294118,6.945294117647
288,000739,普洛药业,16,10.0,6.0,0.0,0.0,0.0,0.768857470154,0.908823529412,1.084117647059,1.324375
289,601156,东航物流,16,10.0,6.0,0.0,0.0,0.0,1.693197490992,1.7691875,2.0615625,2.272466666667
290,002508,老板电器,15,10.0,4.0,1.0,0.0,0.0,1.328983302368,1.410625,1.495,1.586
291,300487,蓝晓科技,15,11.0,4.0,0.0,0.0,0.0,1.762002994295,2.156,2.663333333333,3.267142857143
292,600699,均胜电子,15,11.0,4.0,0.0,0.0,0.0,0.861391087619,1.129333333333,1.340666666667,1.555384615385
293,300073,当升科技,15,9.0,6.0,0.0,0.0,0.0,1.161744189499,2.050769230769,2.597692307692,3.216666666667
294,300408,三环集团,15,8.0,7.0,0.0,0.0,0.0,1.311343692531,1.882,2.447333333333,3.039285714286
295,002299,圣农发展,15,11.0,4.0,0.0,0.0,0.0,1.11046943897,0.974,1.324,1.542142857143
296,688503,聚和材料,15,11.0,4.0,0.0,0.0,0.0,1.73397711024,2.422357142857,3.0765,4.050923076923
297,601998,中信银行,15,7.0,8.0,0.0,0.0,0.0,1.269077079243,1.277857142857,1.337142857143,1.405714285714
298,002572,索菲亚,15,9.0,6.0,0.0,0.0,0.0,0.935865217438,1.005875,1.0921875,1.235133333333
299,601800,中国交建,15,12.0,3.0,0.0,0.0,0.0,0.909804442045,0.954,0.98,1.021333333333
300,688692,达梦数据,15,11.0,4.0,0.0,0.0,0.0,4.562167480749,5.85,7.493333333333,9.434285714286
301,000100,TCL科技,15,14.0,1.0,0.0,0.0,0.0,0.205809548535,0.337857142857,0.5,0.657142857143
302,300298,三诺生物,15,10.0,5.0,0.0,0.0,0.0,0.166381506723,0.706533333333,0.871066666667,1.043071428571
303,688536,思瑞浦,15,9.0,6.0,0.0,0.0,0.0,1.25287867941,3.308,4.936666666667,6.714615384615
304,000625,长安汽车,15,14.0,1.0,0.0,0.0,0.0,0.411102795422,0.530666666667,0.691333333333,0.789230769231
305,688208,道通科技,15,13.0,2.0,0.0,0.0,0.0,1.396440015717,1.719285714286,2.197857142857,2.59
306,688778,厦钨新能,15,12.0,3.0,0.0,0.0,0.0,1.495631139554,2.109142857143,2.600571428571,3.08225
307,300751,迈为股份,15,9.0,5.0,1.0,0.0,0.0,2.587346243813,2.972933333333,4.347466666667,6.221416666667
308,300450,先导智能,15,12.0,3.0,0.0,0.0,0.0,0.934032874274,1.533333333333,2.006666666667,2.5
309,605016,百龙创园,15,13.0,2.0,0.0,0.0,0.0,0.877474819643,1.169333333333,1.519333333333,1.936
310,002468,申通快递,15,9.0,6.0,0.0,0.0,0.0,0.894061327857,1.408666666667,1.644,1.904615384615
311,003816,中国广核,15,10.0,5.0,0.0,0.0,0.0,0.193377971453,0.209333333333,0.232533333333,0.250071428571
312,002539,云图控股,15,11.0,4.0,0.0,0.0,0.0,0.684824942519,1.061333333333,1.341333333333,1.601333333333
313,600143,金发科技,15,9.0,6.0,0.0,0.0,0.0,0.430133502607,0.664,0.875333333333,1.055333333333
314,002273,水晶光电,15,11.0,4.0,0.0,0.0,0.0,0.843083874209,1.034666666667,1.256,1.55
315,605599,菜百股份,15,13.0,2.0,0.0,0.0,0.0,1.456799569286,1.557142857143,1.766428571429,1.926153846154
316,603365,水星家纺,15,13.0,2.0,0.0,0.0,0.0,1.549852015743,1.735,1.93875,2.1575
317,605060,联德股份,15,11.0,4.0,0.0,0.0,0.0,0.946435477841,1.369333333333,1.899333333333,2.645384615385
318,600000,浦发银行,15,7.0,7.0,1.0,0.0,0.0,1.501748718933,1.523333333333,1.626666666667,1.741428571429
319,603737,三棵树,15,6.0,9.0,0.0,0.0,0.0,0.875227181052,1.4588,1.828,2.186769230769
320,600026,中远海能,15,11.0,4.0,0.0,0.0,0.0,0.737918639152,2.246466666667,2.372266666667,2.359428571429
321,300776,帝尔激光,15,15.0,0.0,0.0,0.0,0.0,1.820338728958,2.341333333333,2.871266666667,3.483133333333
322,601825,沪农商行,15,8.0,6.0,1.0,0.0,0.0,1.276675403152,1.298,1.325333333333,1.364666666667
323,301078,孩子王,15,5.0,10.0,0.0,0.0,0.0,0.235373184335,0.33625,0.418125,0.512666666667
324,002154,报喜鸟,15,10.0,5.0,0.0,0.0,0.0,0.234180678442,0.32375,0.370625,0.42
325,688475,萤石网络,15,11.0,4.0,0.0,0.0,0.0,0.719462791086,0.931333333333,1.114,1.304285714286
326,600941,中国移动,15,12.0,3.0,0.0,0.0,0.0,6.321466598079,6.108133333333,6.275133333333,6.541785714286
327,688608,恒玄科技,15,11.0,3.0,1.0,0.0,0.0,2.507529712883,3.586666666667,5.1766,7.061533333333
328,000528,柳工,15,14.0,1.0,0.0,0.0,0.0,0.788613738428,0.948333333333,1.188666666667,1.421285714286
329,603883,老百姓,14,8.0,6.0,0.0,0.0,0.0,0.503164456315,0.724285714286,0.827142857143,0.946923076923
330,601398,工商银行,14,7.0,7.0,0.0,0.0,0.0,1.034106423973,1.043076923077,1.076923076923,1.120833333333
331,000902,新洋丰,14,12.0,2.0,0.0,0.0,0.0,1.284976124283,1.345714285714,1.563571428571,1.82
332,688313,仕佳光子,14,12.0,2.0,0.0,0.0,0.0,0.823539320065,1.6895,2.994214285714,4.784923076923
333,002597,金禾实业,14,10.0,4.0,0.0,0.0,0.0,0.610678725054,1.197692307692,1.478461538462,1.7
334,601933,永辉超市,14,4.0,10.0,0.0,0.0,0.0,-0.285975496759,0.010714285714,0.061428571429,0.104615384615
335,000768,中航西飞,14,9.0,5.0,0.0,0.0,0.0,0.414024388575,0.445,0.510714285714,0.596428571429
336,301363,美好医疗,14,12.0,2.0,0.0,0.0,0.0,0.355644180787,0.555714285714,0.701428571429,0.849285714286
337,002475,立讯精密,14,10.0,4.0,0.0,0.0,0.0,2.145276688037,2.881428571429,3.781428571429,4.698333333333
338,300416,苏试试验,14,10.0,4.0,0.0,0.0,0.0,0.506231220532,0.61,0.733846153846,0.894166666667
339,000960,锡业股份,14,8.0,6.0,0.0,0.0,0.0,1.194932143113,2.255,2.475714285714,2.59
340,300418,昆仑万维,14,8.0,6.0,0.0,0.0,0.0,-1.239443993176,-0.301428571429,0.001428571429,0.519285714286
341,000408,藏格矿业,14,11.0,3.0,0.0,0.0,0.0,2.455425466016,5.185714285714,6.328142857143,7.413071428571
342,000683,博源化工,14,11.0,3.0,0.0,0.0,0.0,0.253487276378,0.486428571429,0.604285714286,0.690769230769
343,002032,苏泊尔,14,12.0,1.0,1.0,0.0,0.0,2.621207858654,2.675714285714,2.847857142857,3.006923076923
344,600028,中国石化,14,13.0,1.0,0.0,0.0,0.0,0.263046224816,0.362857142857,0.413571428571,0.458571428571
345,600418,江淮汽车,14,12.0,2.0,0.0,0.0,0.0,-0.75529677209,0.556,2.452666666667,3.796153846154
346,600487,亨通光电,14,11.0,3.0,0.0,0.0,0.0,1.086716571877,2.979166666667,3.549166666667,4.207
347,600183,生益科技,14,11.0,3.0,0.0,0.0,0.0,1.372560453118,2.774285714286,4.314285714286,5.785714285714
348,002507,涪陵榨菜,14,9.0,5.0,0.0,0.0,0.0,0.665587463543,0.69,0.725,0.760769230769
349,000951,中国重汽,14,12.0,2.0,0.0,0.0,0.0,1.424984969101,1.721428571429,2.056428571429,2.403846153846
350,601108,财通证券,14,11.0,3.0,0.0,0.0,0.0,0.566836335513,0.654615384615,0.714615384615,0.781666666667
351,600570,恒生电子,14,12.0,2.0,0.0,0.0,0.0,0.650164588529,0.732857142857,0.855714285714,1.0075
352,002008,大族激光,14,11.0,3.0,0.0,0.0,0.0,1.155478247261,2.634285714286,4.074285714286,5.474615384615
353,688017,绿的谐波,14,3.0,11.0,0.0,0.0,0.0,0.678376854704,1.048866666667,1.544733333333,2.141857142857
354,002602,世纪华通,14,12.0,2.0,0.0,0.0,0.0,0.760468400289,1.215714285714,1.461428571429,1.636923076923
355,300973,立高食品,14,11.0,3.0,0.0,0.0,0.0,1.799366513164,1.843571428571,2.226428571429,2.549230769231
356,600933,爱柯迪,14,11.0,3.0,0.0,0.0,0.0,1.137327736962,1.308571428571,1.575,1.8625
357,603233,大参林,14,8.0,6.0,0.0,0.0,0.0,1.08463916436,1.294133333333,1.472866666667,1.667214285714
358,688775,影石创新,14,8.0,6.0,0.0,0.0,0.0,2.316456410923,2.4494,4.1528,6.3642
359,300855,图南股份,14,11.0,3.0,0.0,0.0,0.0,0.39260117844,1.092857142857,1.41,1.767857142857
360,603338,浙江鼎力,14,9.0,5.0,0.0,0.0,0.0,3.750789281552,4.217142857143,4.95,5.653846153846
361,603199,九华旅游,14,7.0,7.0,0.0,0.0,0.0,1.922887054301,2.112857142857,2.442857142857,2.795
362,603713,密尔克卫,14,10.0,4.0,0.0,0.0,0.0,3.599876406376,4.462857142857,5.333571428571,6.27
363,688521,芯原股份,14,12.0,2.0,0.0,0.0,0.0,-1.00360904957,0.378666666667,1.353466666667,2.787230769231
364,002315,焦点科技,14,11.0,3.0,0.0,0.0,0.0,1.22106638184,1.672142857143,2.058571428571,2.433846153846
365,002627,三峡旅游,14,10.0,4.0,0.0,0.0,0.0,0.090587564146,0.236428571429,0.315,0.398461538462
366,300673,佩蒂股份,14,8.0,6.0,0.0,0.0,0.0,0.467715139134,0.515714285714,0.689285714286,0.81
367,300347,泰格医药,14,10.0,4.0,0.0,0.0,0.0,1.031200015737,1.247142857143,1.54,2.025
368,603659,璞泰来,14,11.0,3.0,0.0,0.0,0.0,1.100210501437,1.519230769231,1.990769230769,2.505833333333
369,002948,青岛银行,14,10.0,4.0,0.0,0.0,0.0,0.891310108404,1.022307692308,1.194615384615,1.385384615385
370,600066,宇通客车,14,10.0,4.0,0.0,0.0,0.0,2.508868316346,2.748571428571,3.086428571429,3.474615384615
371,300677,英科医疗,14,11.0,3.0,0.0,0.0,0.0,1.54363487447,3.3766,4.102266666667,4.95
372,300395,菲利华,14,11.0,3.0,0.0,0.0,0.0,0.842988662015,1.570769230769,2.37,2.9775
373,300693,盛弘股份,14,9.0,5.0,0.0,0.0,0.0,1.522118339541,1.948571428571,2.491428571429,3.061538461538
374,688266,泽璟制药,14,10.0,4.0,0.0,0.0,0.0,-0.615569053728,2.010666666667,1.435333333333,2.176
375,001301,尚太科技,14,11.0,3.0,0.0,0.0,0.0,2.594013177147,3.606923076923,5.738461538462,7.31
376,688278,特宝生物,14,11.0,3.0,0.0,0.0,0.0,2.526366560402,3.090076923077,3.921,4.808076923077
377,002384,东山精密,13,12.0,1.0,0.0,0.0,0.0,0.756748747395,4.0,8.396153846154,14.155555555556
378,603197,保隆科技,13,9.0,4.0,0.0,0.0,0.0,0.993685692508,1.85,2.266153846154,2.71
379,002025,航天电器,13,9.0,4.0,0.0,0.0,0.0,0.402728705789,0.845384615385,1.29,1.509166666667
380,600483,福能股份,13,9.0,4.0,0.0,0.0,0.0,1.063678687576,1.022307692308,1.133076923077,1.306666666667
381,600763,通策医疗,13,8.0,5.0,0.0,0.0,0.0,1.122195432915,1.345642857143,1.5155,1.714538461538
382,601808,中海油服,13,10.0,3.0,0.0,0.0,0.0,0.805127715236,0.937615384615,1.035307692308,1.133416666667
383,300119,瑞普生物,13,10.0,3.0,0.0,0.0,0.0,0.861773917444,0.974166666667,1.198333333333,1.485454545455
384,601857,中国石油,13,10.0,3.0,0.0,0.0,0.0,0.859475246365,0.998461538462,1.003076923077,1.030769230769
385,000983,山西焦煤,13,8.0,5.0,0.0,0.0,0.0,0.211511998168,0.508461538462,0.56,0.603076923077
386,600563,法拉电子,13,9.0,4.0,0.0,0.0,0.0,5.298579289911,5.990833333333,7.041818181818,8.363
387,601799,星宇股份,13,11.0,2.0,0.0,0.0,0.0,5.685010865588,6.646153846154,8.304166666667,9.996666666667
388,300124,汇川技术,13,10.0,3.0,0.0,0.0,0.0,1.864954463597,2.216076923077,2.664153846154,3.186692307692
389,688212,澳华内镜,13,8.0,5.0,0.0,0.0,0.0,0.085039876063,0.321428571429,0.712857142857,1.11
390,688099,晶晨股份,13,11.0,2.0,0.0,0.0,0.0,2.062232678969,3.417692307692,4.575384615385,5.960769230769
391,605377,华旺科技,13,10.0,3.0,0.0,0.0,0.0,0.486617271447,0.601,0.675615384615,0.723333333333
392,605099,共创草坪,13,9.0,4.0,0.0,0.0,0.0,1.658147512215,1.920833333333,2.236666666667,2.603
393,001323,慕思股份,13,8.0,4.0,1.0,0.0,0.0,1.23087361079,1.155428571429,1.301357142857,1.491615384615
394,600256,广汇能源,13,9.0,4.0,0.0,0.0,0.0,0.210460878381,0.499230769231,0.602307692308,0.72
395,688351,微电生理,13,9.0,3.0,1.0,0.0,0.0,0.108547174331,0.138571428571,0.198571428571,0.276153846154
396,603885,吉祥航空,13,9.0,4.0,0.0,0.0,0.0,0.479315747955,0.410846153846,0.821615384615,1.16875
397,603379,三美股份,13,10.0,3.0,0.0,0.0,0.0,3.376268490363,4.320769230769,5.246923076923,6.074615384615
398,688686,奥普特,13,6.0,7.0,0.0,0.0,0.0,1.523120636316,2.087307692308,2.883538461538,3.681583333333
399,688213,思特威,13,11.0,2.0,0.0,0.0,0.0,2.488764426972,3.4975,4.564166666667,5.955833333333
400,688981,中芯国际,13,11.0,2.0,0.0,0.0,0.0,0.588797915999,0.892727272727,1.116363636364,1.357272727273
401,002653,海思科,13,8.0,5.0,0.0,0.0,0.0,0.2275234383,0.888461538462,0.753846153846,0.926923076923
402,600612,老凤祥,13,9.0,4.0,0.0,0.0,0.0,3.354816022612,2.997692307692,3.213846153846,3.353
403,601699,潞安环能,13,7.0,6.0,0.0,0.0,0.0,0.372785731003,1.203076923077,1.395384615385,1.535384615385
404,002074,国轩高科,13,7.0,6.0,0.0,0.0,0.0,1.313296223429,1.090916666667,1.624583333333,2.251
405,600893,航发动力,13,8.0,5.0,0.0,0.0,0.0,0.237968760495,0.226153846154,0.293076923077,0.366153846154
406,600674,川投能源,13,10.0,3.0,0.0,0.0,0.0,0.975288569366,1.041384615385,1.108,1.156083333333
407,002216,三全食品,13,9.0,4.0,0.0,0.0,0.0,0.619697515633,0.684615384615,0.733076923077,0.7825
408,601229,上海银行,13,7.0,6.0,0.0,0.0,0.0,1.702677742513,1.719230769231,1.769230769231,1.832307692308
409,601186,中国铁建,13,7.0,6.0,0.0,0.0,0.0,1.352226656548,1.305384615385,1.363076923077,1.423076923077
410,002327,富安娜,13,8.0,4.0,1.0,0.0,0.0,0.403494595431,0.458571428571,0.515714285714,0.573076923077
411,688599,天合光能,13,8.0,5.0,0.0,0.0,0.0,-3.001213062161,-0.031333333333,0.939083333333,1.861454545455
412,601288,农业银行,13,7.0,6.0,0.0,0.0,0.0,0.831586025126,0.8425,0.880833333333,0.937272727273
413,002841,视源股份,13,7.0,6.0,0.0,0.0,0.0,1.449463606225,2.108461538462,2.434615384615,2.834615384615
414,600535,天士力,13,11.0,2.0,0.0,0.0,0.0,0.739624433235,0.855,0.968571428571,1.118571428571
415,601666,平煤股份,13,7.0,6.0,0.0,0.0,0.0,0.093672726312,0.572307692308,0.696923076923,0.775
416,002230,科大讯飞,13,9.0,4.0,0.0,0.0,0.0,0.349443364468,0.463076923077,0.616153846154,0.786666666667
417,300146,汤臣倍健,13,5.0,7.0,1.0,0.0,0.0,0.462352168486,0.420769230769,0.471538461538,0.520833333333
418,300476,胜宏科技,13,10.0,3.0,0.0,0.0,0.0,4.387520256075,9.609230769231,16.441538461539,24.285384615385
419,002484,江海股份,13,9.0,4.0,0.0,0.0,0.0,0.793151372549,1.064615384615,1.362307692308,1.781666666667
420,601579,会稽山,13,8.0,5.0,0.0,0.0,0.0,0.510239955663,0.625384615385,0.761538461538,0.896153846154
421,688498,源杰科技,13,8.0,5.0,0.0,0.0,0.0,1.533521715762,9.2125,15.0375,22.060909090909
422,603171,税友股份,13,8.0,5.0,0.0,0.0,0.0,0.33528657712,0.609230769231,0.876153846154,1.204166666667
423,688331,荣昌生物,13,11.0,2.0,0.0,0.0,0.0,1.257179991252,6.468214285714,1.6335,2.135846153846
424,603558,健盛集团,13,10.0,3.0,0.0,0.0,0.0,1.1817765182,1.139230769231,1.269230769231,1.4075
425,000538,云南白药,13,7.0,6.0,0.0,0.0,0.0,2.888300651622,3.116666666667,3.367333333333,3.642142857143
426,600435,北方导航,13,10.0,3.0,0.0,0.0,0.0,0.079750280031,0.1025,0.136666666667,0.178333333333
427,603477,巨星农牧,13,6.0,7.0,0.0,0.0,0.0,0.058020054888,-0.257692307692,1.340769230769,1.816666666667
428,002895,川恒股份,13,10.0,3.0,0.0,0.0,0.0,2.080055659828,2.493846153846,2.958461538462,3.49
429,688235,百济神州,13,11.0,2.0,0.0,0.0,0.0,0.947107589436,3.228052785714,5.3279605,6.983257230769
430,002245,蔚蓝锂芯,13,7.0,6.0,0.0,0.0,0.0,0.415519221684,0.795083333333,1.155083333333,1.5131
431,300596,利安隆,13,9.0,4.0,0.0,0.0,0.0,2.162543297522,2.697692307692,3.179230769231,3.679166666667
432,300953,震裕科技,13,9.0,4.0,0.0,0.0,0.0,2.106180568351,5.481538461538,7.803076923077,10.073
433,002258,利尔化学,13,9.0,4.0,0.0,0.0,0.0,0.598132030548,0.766153846154,0.943076923077,1.091666666667
434,688114,华大智造,13,9.0,4.0,0.0,0.0,0.0,-0.533330540204,-0.023571428571,0.241428571429,0.526923076923
435,688392,骄成超声,13,9.0,4.0,0.0,0.0,0.0,1.015671817357,2.151230769231,3.252692307692,4.587166666667
436,300761,立华股份,13,9.0,4.0,0.0,0.0,0.0,0.682691830873,0.853076923077,2.064615384615,2.275384615385
437,002461,珠江啤酒,13,8.0,5.0,0.0,0.0,0.0,0.408345501342,0.444285714286,0.479285714286,0.512307692308
438,002984,森麒麟,13,11.0,2.0,0.0,0.0,0.0,1.085431642827,1.230769230769,1.660769230769,2.058333333333
439,000999,华润三九,13,9.0,4.0,0.0,0.0,0.0,2.055621021836,2.191923076923,2.424384615385,2.64375
440,603871,嘉友国际,13,8.0,5.0,0.0,0.0,0.0,0.834114923175,1.043615384615,1.173153846154,1.314583333333
441,000799,酒鬼酒,13,6.0,6.0,1.0,0.0,0.0,-0.104489983473,0.131538461538,0.230769230769,0.3725
442,603127,昭衍新药,13,9.0,4.0,0.0,0.0,0.0,0.397466811251,0.682307692308,0.790769230769,1.099166666667
443,603590,康辰药业,13,11.0,2.0,0.0,0.0,0.0,1.04374843508,1.162857142857,1.352857142857,1.618571428571
444,603658,安图生物,13,10.0,3.0,0.0,0.0,0.0,1.869041259741,1.980571428571,2.260785714286,2.598538461538
