序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2025预测每股收益,2026预测每股收益,2027预测每股收益,2028预测每股收益
2442,301127,武汉天源,1,1.0,0.0,0.0,0.0,0.0,0.325806482552,0.42,0.52,0.64
2443,688251,井松智能,1,0.0,1.0,0.0,0.0,0.0,0.314069377823,0.42,0.6,0.81
2444,001338,永顺泰,1,1.0,0.0,0.0,0.0,0.0,0.471774962011,0.51,0.6,0.67
2445,688352,颀中科技,1,1.0,0.0,0.0,0.0,0.0,0.223434008817,0.25,0.38,0.44
2446,600693,东百集团,1,0.0,1.0,0.0,0.0,0.0,0.052610518549,0.14,0.17,0.21
2447,301246,宏源药业,1,1.0,0.0,0.0,0.0,0.0,0.297628427167,1.94,3.26,5.76
2448,301099,雅创电子,1,1.0,0.0,0.0,0.0,0.0,0.667394258231,2.61,4.33,6.0
2449,600928,西安银行,1,1.0,0.0,0.0,0.0,0.0,0.596238074925,0.66,0.71,0.77
2450,300436,广生堂,1,1.0,0.0,0.0,0.0,0.0,-1.296514657349,-0.54,-0.52,0.1
2451,605369,拱东医疗,1,1.0,0.0,0.0,0.0,0.0,0.234333325316,0.59,0.68,0.78
2452,603315,福鞍股份,1,1.0,0.0,0.0,0.0,0.0,0.148753543257,0.3,0.48,0.8
2453,688369,致远互联,1,1.0,0.0,0.0,0.0,0.0,-2.012177315484,-0.9,-0.26,0.52
2454,301717,超纯应材,1,0.0,1.0,0.0,0.0,0.0,1.813983860402,3.39,7.04,11.26
2455,300560,中富通,1,1.0,0.0,0.0,0.0,0.0,-0.331714573125,0.57,0.89,1.31
2456,300213,佳讯飞鸿,1,1.0,0.0,0.0,0.0,0.0,-0.28133885768,0.07,0.15,0.25
2457,688056,莱伯泰科,1,0.0,1.0,0.0,0.0,0.0,0.598887814914,0.55,0.61,0.62
2458,002111,威海广泰,1,0.0,1.0,0.0,0.0,0.0,0.242532503385,0.53,0.65,0.8
2459,601007,金陵饭店,1,0.0,1.0,0.0,0.0,0.0,0.162644093436,0.17,0.19,0.22
2460,603385,惠达卫浴,1,1.0,0.0,0.0,0.0,0.0,-0.498675559029,0.06,0.18,0.21
2461,603500,祥和实业,1,1.0,0.0,0.0,0.0,0.0,0.40396381926,0.47,0.55,0.66
2462,920062,科润智控,1,1.0,0.0,0.0,0.0,0.0,0.083520799629,0.16,0.31,0.49
2463,301458,钧崴电子,1,1.0,0.0,0.0,0.0,0.0,0.49196079788,0.66,0.96,1.29
2464,301047,义翘神州,1,0.0,1.0,0.0,0.0,0.0,1.214565808907,1.67,2.17,
2465,688757,胜科纳米,1,0.0,1.0,0.0,0.0,0.0,0.153427210799,0.19,0.31,0.47
2466,301566,达利凯普,1,1.0,0.0,0.0,0.0,0.0,0.397841320567,0.49,0.59,0.72
2467,920087,秋乐种业,1,0.0,1.0,0.0,0.0,0.0,0.075797090799,0.12,0.2,0.27
2468,603125,常青科技,1,1.0,0.0,0.0,0.0,0.0,0.390610810577,0.66,1.19,1.64
2469,688765,禾元生物,1,1.0,0.0,0.0,0.0,0.0,-0.439265308615,-0.69,0.22,0.41
2470,603927,中科软,1,1.0,0.0,0.0,0.0,0.0,0.26947521366,0.32,0.41,0.5
2471,688520,神州细胞,1,1.0,0.0,0.0,0.0,0.0,-1.200955572109,-1.095,-0.81,-0.56
2472,603790,雅运股份,1,0.0,1.0,0.0,0.0,0.0,0.376239312343,0.37,0.45,0.54
2473,688339,亿华通,1,0.0,1.0,0.0,0.0,0.0,-2.790478744164,-2.67,-2.7,-2.48
2474,688399,硕世生物,1,0.0,1.0,0.0,0.0,0.0,-0.33093052367,-0.05,0.27,0.9
2475,002061,浙江交科,1,1.0,0.0,0.0,0.0,0.0,0.364839773504,0.41,0.46,0.5
2476,003009,中天火箭,1,0.0,1.0,0.0,0.0,0.0,-0.618455079717,0.21,0.5,0.65
2477,002730,电光科技,1,1.0,0.0,0.0,0.0,0.0,0.185245702053,0.27,0.56,0.82
2478,603085,天成自控,1,0.0,1.0,0.0,0.0,0.0,0.213794470184,0.32,0.4,0.47
2479,002669,康达新材,1,1.0,0.0,0.0,0.0,0.0,0.413447094364,0.43,0.66,0.88
2480,920011,晨光电机,1,0.0,1.0,0.0,0.0,0.0,1.130904778706,1.16,1.28,1.42
2481,002195,岩山科技,1,1.0,0.0,0.0,0.0,0.0,0.016280238611,0.02,0.02,0.03
2482,300382,斯莱克,1,1.0,0.0,0.0,0.0,0.0,-0.094941558945,0.12,0.21,0.49
2483,000930,中粮科技,1,1.0,0.0,0.0,0.0,0.0,0.020667268563,-0.1,0.08,0.24
2484,688716,中研股份,1,0.0,1.0,0.0,0.0,0.0,0.097524193294,0.17,0.25,0.33
2485,301682,宏明电子,1,1.0,0.0,0.0,0.0,0.0,2.622160831734,3.12,3.75,4.55
2486,688439,振华风光,1,0.0,1.0,0.0,0.0,0.0,0.8502038754,0.63,0.86,1.22
2487,300184,力源信息,1,0.0,1.0,0.0,0.0,0.0,0.149953132061,0.6,1.05,1.5
2488,688466,金科环境,1,1.0,0.0,0.0,0.0,0.0,0.309332478768,0.63,0.82,1.02
2489,603077,和邦生物,1,1.0,0.0,0.0,0.0,0.0,-0.060736460717,0.13,0.17,0.27
2490,000837,秦川机床,1,0.0,1.0,0.0,0.0,0.0,0.051697232669,0.09,0.11,0.13
2491,688432,有研硅,1,1.0,0.0,0.0,0.0,0.0,0.167384089099,0.21,0.26,0.29
2492,002275,桂林三金,1,1.0,0.0,0.0,0.0,0.0,0.737163538351,0.78,0.86,0.93
2493,000032,深桑达A,1,1.0,0.0,0.0,0.0,0.0,-0.104568461831,0.26,0.37,0.5
2494,688591,泰凌微,1,1.0,0.0,0.0,0.0,0.0,0.526901834793,0.64,0.73,0.88
2495,920161,龙辰科技,1,0.0,1.0,0.0,0.0,0.0,0.629052091225,0.73,0.89,1.07
2496,603271,永杰新材,1,1.0,0.0,0.0,0.0,0.0,2.095900442173,3.61,5.57,7.53
2497,603823,百合花,1,0.0,1.0,0.0,0.0,0.0,0.400925628468,0.47,0.54,0.6
2498,002081,金螳螂,1,0.0,1.0,0.0,0.0,0.0,0.167086107991,0.15,0.14,0.14
2499,920223,荣亿精密,1,0.0,1.0,0.0,0.0,0.0,-0.125307343675,0.25,0.56,0.79
2500,603135,中重科技,1,1.0,0.0,0.0,0.0,0.0,-0.034729384353,0.33,0.64,0.95
2501,603284,林平发展,1,1.0,0.0,0.0,0.0,0.0,2.456984050346,3.59,4.75,5.65
2502,301319,唯特偶,1,0.0,1.0,0.0,0.0,0.0,0.431834169102,0.99,1.26,1.45
2503,688069,德林海,1,1.0,0.0,0.0,0.0,0.0,0.630165469691,0.745,0.88,1.06
2504,002276,万马股份,1,0.0,1.0,0.0,0.0,0.0,0.343311211793,0.4,0.52,
2505,688585,上纬新材,1,1.0,0.0,0.0,0.0,0.0,0.101857972207,14.09,-24.62,112.96
2506,002149,西部材料,1,1.0,0.0,0.0,0.0,0.0,0.211728313704,,,
2507,300913,兆龙互连,1,1.0,0.0,0.0,0.0,0.0,0.674959179753,0.9,1.17,1.49
2508,301280,珠城科技,1,1.0,0.0,0.0,0.0,0.0,1.091311946624,,,
2509,688826,频准激光,1,1.0,0.0,0.0,0.0,0.0,3.986072419,4.74,5.79,7.18
2510,600810,神马股份,1,1.0,0.0,0.0,0.0,0.0,-0.198619974638,,,
2511,301122,采纳股份,1,0.0,1.0,0.0,0.0,0.0,0.045978834847,0.71,0.89,1.11
2512,603826,坤彩科技,1,1.0,0.0,0.0,0.0,0.0,-0.108074681013,1.24,2.25,3.63
2513,300319,麦捷科技,1,0.0,1.0,0.0,0.0,0.0,0.356392037724,0.47,0.57,0.66
2514,300942,易瑞生物,1,0.0,1.0,0.0,0.0,0.0,0.033927632511,0.12,0.17,0.21
2515,603316,诚邦股份,1,1.0,0.0,0.0,0.0,0.0,-0.442957905511,0.39,0.52,0.68
2516,601112,振石股份,1,1.0,0.0,0.0,0.0,0.0,0.421721758997,0.51,0.6,
2517,000049,德赛电池,1,1.0,0.0,0.0,0.0,0.0,0.759856536241,,,
2518,603681,永冠新材,1,0.0,1.0,0.0,0.0,0.0,0.521633774334,0.76,1.21,1.56
2519,000709,河钢股份,1,0.0,1.0,0.0,0.0,0.0,0.096931396946,0.16,0.2,
2520,603738,泰晶科技,1,0.0,1.0,0.0,0.0,0.0,0.135335758097,0.2,0.26,0.38
2521,300229,拓尔思,1,1.0,0.0,0.0,0.0,0.0,-0.336243543166,-0.11,-0.05,0.0
2522,000937,冀中能源,1,0.0,1.0,0.0,0.0,0.0,0.157618223138,0.24,0.29,0.34
2523,002268,电科网安,1,1.0,0.0,0.0,0.0,0.0,0.068167853476,0.11,0.17,0.23
2524,002982,湘佳股份,1,0.0,1.0,0.0,0.0,0.0,0.162144237565,0.2,0.43,0.42
2525,688373,盟科药业,1,1.0,0.0,0.0,0.0,0.0,-0.368183344174,-0.14,-0.13,-0.07
2526,002735,王子新材,1,1.0,0.0,0.0,0.0,0.0,-0.421936626942,0.12,0.29,0.54
2527,301231,荣信文化,1,1.0,0.0,0.0,0.0,0.0,-0.214882194431,0.03,0.23,0.46
2528,688708,佳驰科技,1,1.0,0.0,0.0,0.0,0.0,1.09962471484,0.98,1.26,1.41
2529,002585,双星新材,1,0.0,1.0,0.0,0.0,0.0,-0.462115030697,,,
2530,688711,宏微科技,1,1.0,0.0,0.0,0.0,0.0,0.078960412776,0.2,0.61,1.13
2531,002885,京泉华,1,0.0,1.0,0.0,0.0,0.0,0.310840424879,0.54,0.94,1.37
2532,002798,帝欧水华,1,0.0,1.0,0.0,0.0,0.0,-0.902758062384,-0.1,0.03,0.11
2533,301297,富乐德,1,1.0,0.0,0.0,0.0,0.0,0.580077818366,,,
2534,600126,杭钢股份,1,0.0,1.0,0.0,0.0,0.0,0.007147659911,0.02,0.03,0.04
2535,300631,久吾高科,1,1.0,0.0,0.0,0.0,0.0,0.589249967672,,,
2536,002980,华盛昌,1,0.0,1.0,0.0,0.0,0.0,0.47265981585,1.37,2.84,3.9
2537,601018,宁波港,1,1.0,0.0,0.0,0.0,0.0,0.265671266246,0.25,0.27,0.29
2538,300895,铜牛信息,1,1.0,0.0,0.0,0.0,0.0,-0.555193968307,-0.06,0.04,0.09
2539,002741,光华科技,1,1.0,0.0,0.0,0.0,0.0,0.221735396866,0.54,0.76,1.0
2540,920964,润农节水,1,0.0,1.0,0.0,0.0,0.0,-0.06419972474,0.08,0.16,0.27
2541,600101,明星电力,1,0.0,1.0,0.0,0.0,0.0,0.336125726378,0.36,0.36,0.37
2542,688098,申联生物,1,0.0,1.0,0.0,0.0,0.0,-0.049909417841,0.04,0.15,0.2
2543,688500,慧辰股份,1,0.0,1.0,0.0,0.0,0.0,-0.524049233339,0.29,0.58,0.92
2544,688657,浩辰软件,1,1.0,0.0,0.0,0.0,0.0,0.53239768055,0.78,1.18,1.48
2545,002543,万和电气,1,0.0,1.0,0.0,0.0,0.0,0.290026439484,0.345,0.395,0.445
2546,600727,鲁北化工,1,0.0,1.0,0.0,0.0,0.0,0.072403280612,0.64,0.74,0.77
2547,605100,华丰股份,1,0.0,1.0,0.0,0.0,0.0,0.095330423434,0.3,0.5,0.79
2548,300809,华辰装备,1,0.0,1.0,0.0,0.0,0.0,0.797309128174,0.57,0.86,1.06
2549,300955,嘉亨家化,1,0.0,1.0,0.0,0.0,0.0,-0.36867983244,0.13,1.16,
2550,002544,普天科技,1,1.0,0.0,0.0,0.0,0.0,0.036903484777,0.09,0.14,0.19
2551,688128,中国电研,1,0.0,1.0,0.0,0.0,0.0,1.321273631199,1.51,1.72,1.94
2552,002365,永安药业,1,1.0,0.0,0.0,0.0,0.0,0.076331067912,0.33,0.37,0.43
2553,300618,寒锐钴业,1,0.0,1.0,0.0,0.0,0.0,0.821839120213,,,
2554,301227,森鹰窗业,1,1.0,0.0,0.0,0.0,0.0,-0.36575289537,-0.17,0.19,0.39
2555,920180,爱得科技,1,0.0,1.0,0.0,0.0,0.0,0.658234951036,0.71,0.8,0.9
2556,300966,共同药业,1,1.0,0.0,0.0,0.0,0.0,-0.636349869644,0.2,0.4,0.6
2557,688655,迅捷兴,1,1.0,0.0,0.0,0.0,0.0,-0.167771283529,0.8,1.2,2.12
2558,920069,普昂医疗,1,1.0,0.0,0.0,0.0,0.0,1.696448930635,2.11,2.74,3.44
2559,000062,深圳华强,1,1.0,0.0,0.0,0.0,0.0,0.44261857667,0.59,0.65,0.72
2560,688288,鸿泉技术,1,1.0,0.0,0.0,0.0,0.0,0.302846075625,0.53,0.73,
2561,600605,汇通能源,1,1.0,0.0,0.0,0.0,0.0,0.116914509961,0.28,0.81,1.56
2562,920035,精创电气,1,0.0,1.0,0.0,0.0,0.0,0.854857690867,1.07,1.35,1.72
2563,603050,科林电气,1,1.0,0.0,0.0,0.0,0.0,0.639632095936,0.76,0.99,1.24
2564,603158,腾龙股份,1,0.0,1.0,0.0,0.0,0.0,0.105745578152,0.52,0.73,0.95
2565,920576,天力复合,1,0.0,1.0,0.0,0.0,0.0,0.186409481413,0.07,0.12,0.18
2566,300093,金刚光伏,1,0.0,1.0,0.0,0.0,0.0,0.367225009639,-0.34,-0.27,-0.16
2567,002819,东方中科,1,1.0,0.0,0.0,0.0,0.0,-0.487208375118,-0.03,0.11,0.27
2568,920177,恒道科技,1,0.0,1.0,0.0,0.0,0.0,1.513884272745,1.75,1.96,2.21
2569,600516,方大炭素,1,1.0,0.0,0.0,0.0,0.0,0.023110510403,0.02,0.05,0.11
2570,301189,奥尼电子,1,1.0,0.0,0.0,0.0,0.0,-0.958826526088,0.9,2.3,5.0
2571,605208,永茂泰,1,1.0,0.0,0.0,0.0,0.0,0.204593586986,,,
2572,600980,北矿科技,1,1.0,0.0,0.0,0.0,0.0,0.644506053253,0.821,0.994,1.231
2573,600478,科力远,1,0.0,1.0,0.0,0.0,0.0,0.082870505373,0.14,0.18,0.27
2574,603687,大胜达,1,1.0,0.0,0.0,0.0,0.0,0.140203840336,0.18,0.29,0.51
2575,688813,泰金新能,1,1.0,0.0,0.0,0.0,0.0,1.275694675313,2.01,2.53,3.15
2576,600601,方正科技,1,0.0,1.0,0.0,0.0,0.0,0.11048810774,0.29,0.41,0.43
2577,603685,晨丰科技,1,1.0,0.0,0.0,0.0,0.0,0.087140418518,0.4,0.79,1.06
2578,601778,晶科科技,1,1.0,0.0,0.0,0.0,0.0,0.088596986396,0.04,0.11,0.19
2579,000620,盈新发展,1,1.0,0.0,0.0,0.0,0.0,-0.19978386779,0.04,0.07,0.11
2580,603788,宁波高发,1,0.0,1.0,0.0,0.0,0.0,0.969189603502,1.08,1.26,1.46
2581,002685,华东重机,1,1.0,0.0,0.0,0.0,0.0,0.066215441759,0.32,0.39,0.48
2582,300077,国民技术,1,1.0,0.0,0.0,0.0,0.0,-0.170201467705,0.02,0.44,0.81
2583,002687,乔治白,1,0.0,1.0,0.0,0.0,0.0,0.169214485222,0.18,0.21,0.23
2584,002029,七匹狼,1,0.0,1.0,0.0,0.0,0.0,0.471833715163,0.44,0.45,0.46
2585,301026,浩通科技,1,0.0,1.0,0.0,0.0,0.0,0.786140765637,1.37,1.54,1.71
2586,301459,丰茂股份,1,1.0,0.0,0.0,0.0,0.0,0.879134757921,1.36,1.86,2.47
2587,603538,美诺华,1,1.0,0.0,0.0,0.0,0.0,0.300738085804,0.44,0.57,0.71
2588,002753,永东股份,1,1.0,0.0,0.0,0.0,0.0,0.090831266477,0.22,0.43,0.6
2589,688371,菲沃泰,1,1.0,0.0,0.0,0.0,0.0,0.090053490786,0.19,0.3,0.45
2590,688166,博瑞医药,1,1.0,0.0,0.0,0.0,0.0,0.12509249084,0.22,1.06,1.85
2591,301092,争光股份,1,1.0,0.0,0.0,0.0,0.0,0.745320014636,0.76,1.55,1.99
2592,301123,奕东电子,1,1.0,0.0,0.0,0.0,0.0,-0.284904547093,1.19,1.89,2.5
2593,920786,骑士乳业,1,0.0,1.0,0.0,0.0,0.0,0.234460616494,0.28,0.41,0.56
2594,688026,洁特生物,1,1.0,0.0,0.0,0.0,0.0,0.343650401779,0.58,0.68,0.76
2595,600516,方大炭素,1,1.0,0.0,0.0,0.0,0.0,0.023110510403,0.02,0.05,0.11
2596,301149,隆华新材,1,1.0,0.0,0.0,0.0,0.0,0.254952940977,1.13,1.26,1.49
2597,002819,东方中科,1,1.0,0.0,0.0,0.0,0.0,-0.487208375118,-0.03,0.11,0.27
2598,920992,中科美菱,1,0.0,1.0,0.0,0.0,0.0,0.197528262055,0.23,0.26,0.3
2599,301295,美硕科技,1,1.0,0.0,0.0,0.0,0.0,0.223735323313,0.57,0.9,1.26
2600,600509,天富能源,1,1.0,0.0,0.0,0.0,0.0,0.167408109829,0.46,0.58,0.69
2601,688576,西山科技,1,1.0,0.0,0.0,0.0,0.0,0.767380340835,1.92,2.48,3.09
2602,300959,线上线下,1,0.0,1.0,0.0,0.0,0.0,-0.136156764898,0.4,0.48,0.56
2603,301176,逸豪新材,1,0.0,1.0,0.0,0.0,0.0,-0.346738606375,0.38,0.79,1.33
2604,688107,安路科技,1,1.0,0.0,0.0,0.0,0.0,-0.679681690329,-0.45,-0.24,0.03
2605,002708,光洋股份,1,1.0,0.0,0.0,0.0,0.0,0.17964489989,0.52,0.74,0.86
2606,920220,朗信电气,1,0.0,1.0,0.0,0.0,0.0,1.98802629138,2.2,2.68,3.27
2607,002110,三钢闽光,1,0.0,1.0,0.0,0.0,0.0,0.011154539878,0.1,0.3,0.41
2608,920685,新芝生物,1,0.0,1.0,0.0,0.0,0.0,0.384683968337,0.49,0.54,0.62
2609,688026,洁特生物,1,1.0,0.0,0.0,0.0,0.0,0.343650401779,0.58,0.68,0.76
2610,688338,赛科希德,1,1.0,0.0,0.0,0.0,0.0,0.844120075484,0.87,1.0,1.18
2611,300243,瑞丰高材,1,1.0,0.0,0.0,0.0,0.0,0.108499783594,0.45,0.72,1.13
2612,300179,四方达,1,0.0,1.0,0.0,0.0,0.0,0.191845383632,0.35,0.6,0.86
2613,600345,长江通信,1,1.0,0.0,0.0,0.0,0.0,0.66493775038,3.11,4.59,6.17
2614,002655,共达电声,1,1.0,0.0,0.0,0.0,0.0,0.203536392118,0.13,0.28,0.49
2615,001331,胜通能源,1,0.0,1.0,0.0,0.0,0.0,0.044981055204,0.03,0.06,0.08
2616,000048,京基智农,1,0.0,1.0,0.0,0.0,0.0,0.288207976703,0.47,1.15,1.91
2617,300676,华大基因,1,0.0,1.0,0.0,0.0,0.0,-1.474133343158,0.27,0.34,0.43
2618,000950,重药控股,1,1.0,0.0,0.0,0.0,0.0,0.225782405913,0.255,0.27,0.34
2619,603033,三维股份,1,1.0,0.0,0.0,0.0,0.0,-0.36643918726,,,
2620,688667,菱电电控,1,1.0,0.0,0.0,0.0,0.0,2.573891906849,3.09,12.54,15.88
2621,688276,百克生物,1,1.0,0.0,0.0,0.0,0.0,-0.634777955148,-0.105,0.015,0.09
2622,002945,华林证券,1,0.0,1.0,0.0,0.0,0.0,0.187493042504,,,
2623,002117,东港股份,1,0.0,1.0,0.0,0.0,0.0,0.27527020539,0.31,0.34,
2624,300200,高盟新材,1,1.0,0.0,0.0,0.0,0.0,0.24126801739,0.42,0.51,0.54
2625,300997,欢乐家,1,0.0,1.0,0.0,0.0,0.0,0.101557028943,0.1,0.13,0.15
2626,603878,武进不锈,1,0.0,1.0,0.0,0.0,0.0,0.141885270616,0.19,0.19,0.23
2627,688635,长进光子,1,0.0,1.0,0.0,0.0,0.0,1.021035690082,1.54,2.16,2.83
2628,002289,宇顺电子,1,1.0,0.0,0.0,0.0,0.0,-0.05205377325,1.6,2.14,2.87
2629,301666,大普微,1,0.0,1.0,0.0,0.0,0.0,-1.101911191731,6.25,12.51,20.5
2630,301581,黄山谷捷,1,1.0,0.0,0.0,0.0,0.0,0.687870275,0.71,1.06,1.48
2631,603275,众辰科技,1,1.0,0.0,0.0,0.0,0.0,1.207147868656,1.32,1.43,1.53
2632,301628,强达电路,1,1.0,0.0,0.0,0.0,0.0,1.603797019202,2.06,2.72,3.56
2633,600794,保税科技,1,0.0,1.0,0.0,0.0,0.0,-0.076494848753,0.13,0.15,0.17
2634,920167,同享科技,1,0.0,1.0,0.0,0.0,0.0,0.197213870295,1.19,1.46,1.78
2635,600586,金晶科技,1,1.0,0.0,0.0,0.0,0.0,-0.412573828122,0.08,0.28,0.55
2636,301000,肇民科技,1,1.0,0.0,0.0,0.0,0.0,0.61244686674,0.66,0.79,0.94
2637,688365,光云科技,1,1.0,0.0,0.0,0.0,0.0,-0.061183358326,0.05,0.09,0.24
2638,300248,新开普,1,1.0,0.0,0.0,0.0,0.0,0.164020598029,0.25,0.3,0.34
2639,688302,海创药业,1,1.0,0.0,0.0,0.0,0.0,-1.386171613588,-1.135,0.24,1.435
2640,688443,智翔金泰,1,0.0,1.0,0.0,0.0,0.0,-1.460809465665,-1.025,-0.195,0.48
2641,600975,新五丰,1,1.0,0.0,0.0,0.0,0.0,-0.70134565312,-0.72,0.41,0.31
2642,301158,德石股份,1,0.0,1.0,0.0,0.0,0.0,0.597937671339,0.83,1.05,1.37
2643,600420,国药现代,1,1.0,0.0,0.0,0.0,0.0,0.70207341061,0.63,0.69,0.76
2644,002406,远东传动,1,0.0,1.0,0.0,0.0,0.0,0.213929994081,0.29,0.33,0.38
2645,600746,江苏索普,1,1.0,0.0,0.0,0.0,0.0,0.075681319954,0.28,0.34,0.42
2646,000155,川能动力,1,0.0,1.0,0.0,0.0,0.0,0.272182349317,0.71,0.88,1.01
2647,600589,大位科技,1,1.0,0.0,0.0,0.0,0.0,-0.012946525337,0.04,0.09,0.12
2648,003030,祖名股份,1,1.0,0.0,0.0,0.0,0.0,0.202723127985,0.32,0.5,0.78
2649,603255,鼎际得,1,1.0,0.0,0.0,0.0,0.0,0.085214256909,1.91,2.96,4.27
2650,002204,大连重工,1,0.0,1.0,0.0,0.0,0.0,0.301899392607,0.47,0.53,0.61
2651,605068,明新旭腾,1,0.0,1.0,0.0,0.0,0.0,0.091313514469,0.12,0.66,
2652,301052,果麦文化,1,1.0,0.0,0.0,0.0,0.0,-0.021030201404,1.05,1.29,1.66
2653,301552,科力装备,1,1.0,0.0,0.0,0.0,0.0,1.254294570782,2.05,2.35,2.49
2654,603950,长源东谷,1,1.0,0.0,0.0,0.0,0.0,1.200093397141,1.67,2.1,2.54
2655,688080,映翰通,1,1.0,0.0,0.0,0.0,0.0,2.023269172348,1.27,1.56,1.99
2656,688805,健信超导,1,0.0,1.0,0.0,0.0,0.0,0.447782922114,0.47,0.58,0.71
2657,002237,恒邦股份,1,0.0,1.0,0.0,0.0,0.0,0.445920471223,1.02,1.37,2.38
2658,002857,三晖电气,1,0.0,1.0,0.0,0.0,0.0,-0.321060269225,0.48,0.92,
2659,601069,西部黄金,1,1.0,0.0,0.0,0.0,0.0,0.518066756328,1.31,1.78,2.75
2660,688420,美腾科技,1,1.0,0.0,0.0,0.0,0.0,-0.067233519281,0.41,0.65,0.93
2661,605050,福然德,1,1.0,0.0,0.0,0.0,0.0,0.761866502808,0.86,0.94,1.01
2662,002616,长青集团,1,0.0,1.0,0.0,0.0,0.0,0.326138868726,0.34,0.37,0.38
2663,301090,华润材料,1,1.0,0.0,0.0,0.0,0.0,-0.058532650266,0.34,0.33,0.3
2664,301307,美利信,1,1.0,0.0,0.0,0.0,0.0,-2.690854871795,0.14,1.39,2.68
2665,300718,长盛轴承,1,1.0,0.0,0.0,0.0,0.0,0.847934714193,1.06,1.28,1.54
2666,603407,长裕集团,1,1.0,0.0,0.0,0.0,0.0,0.611225633581,0.99,2.94,5.17
2667,920885,星辰科技,1,0.0,1.0,0.0,0.0,0.0,0.198385028091,0.26,0.3,0.33
2668,920718,合肥高科,1,0.0,1.0,0.0,0.0,0.0,0.430289685188,0.47,0.54,0.59
2669,600184,光电股份,1,0.0,1.0,0.0,0.0,0.0,0.087657160671,0.15,0.19,0.23
2670,920066,科拜尔,1,0.0,1.0,0.0,0.0,0.0,0.450078468401,0.56,0.72,0.88
2671,300161,华中数控,1,0.0,1.0,0.0,0.0,0.0,0.082135407383,0.22,0.4,0.64
2672,000629,钒钛股份,1,0.0,1.0,0.0,0.0,0.0,-0.01004368145,0.06,0.08,
2673,002423,中粮资本,1,1.0,0.0,0.0,0.0,0.0,0.491630134856,0.54,0.58,0.62
2674,301263,泰恩康,1,0.0,1.0,0.0,0.0,0.0,0.056077289252,0.29,0.77,1.37
2675,688689,银河微电,1,0.0,1.0,0.0,0.0,0.0,0.551416548986,0.79,1.0,
2676,601019,山东出版,1,1.0,0.0,0.0,0.0,0.0,0.562528647832,0.63,0.71,0.78
2677,300727,润禾材料,1,1.0,0.0,0.0,0.0,0.0,0.665996877743,0.91,1.04,1.24
2678,688768,容知日新,1,0.0,1.0,0.0,0.0,0.0,0.957516695352,1.49,1.93,
2679,603611,诺力股份,1,1.0,0.0,0.0,0.0,0.0,1.666157475114,2.34,2.82,2.99
2680,300307,慈星股份,1,1.0,0.0,0.0,0.0,0.0,0.121649976079,0.38,0.53,0.72
2681,605300,佳禾食品,1,0.0,1.0,0.0,0.0,0.0,0.067773726819,0.17,0.19,0.22
2682,603002,宏昌电子,1,1.0,0.0,0.0,0.0,0.0,0.031189771898,0.19,0.57,1.29
2683,002206,海利得,1,0.0,1.0,0.0,0.0,0.0,0.442638033436,0.48,0.51,0.57
2684,300753,爱朋医疗,1,1.0,0.0,0.0,0.0,0.0,-0.190567707699,0.14,0.16,0.18
2685,002758,浙农股份,1,0.0,1.0,0.0,0.0,0.0,1.050963505748,0.83,0.89,0.96
2686,688619,罗普特,1,1.0,0.0,0.0,0.0,0.0,-1.226029382795,-0.29,0.28,0.52
2687,603517,ST绝味,1,0.0,1.0,0.0,0.0,0.0,-0.315235543274,0.49,0.525,0.575
2688,301589,诺瓦星云,1,1.0,0.0,0.0,0.0,0.0,6.35864316459,7.29,8.37,9.5
2689,688209,英集芯,1,1.0,0.0,0.0,0.0,0.0,0.41028337492,0.59,0.82,1.12
2690,920580,科创新材,1,0.0,1.0,0.0,0.0,0.0,0.20577096814,0.35,0.38,0.43
2691,301252,同星科技,1,0.0,1.0,0.0,0.0,0.0,0.641641436418,0.68,0.83,0.99
2692,300898,熊猫乳品,1,0.0,1.0,0.0,0.0,0.0,0.871063851935,1.02,1.2,1.38
2693,920132,泰鹏智能,1,1.0,0.0,0.0,0.0,0.0,0.170610693203,0.28,0.36,0.44
2694,300082,奥克股份,1,1.0,0.0,0.0,0.0,0.0,0.009994493133,0.2,0.23,0.26
2695,688199,久日新材,1,0.0,1.0,0.0,0.0,0.0,0.171313392052,0.495,0.82,1.105
2696,688685,迈信林,1,0.0,1.0,0.0,0.0,0.0,0.119695216943,0.27,0.51,0.85
2697,301251,威尔高,1,1.0,0.0,0.0,0.0,0.0,0.356955172789,1.48,3.0,4.65
2698,002583,海能达,1,0.0,1.0,0.0,0.0,0.0,-0.141758130461,0.12,0.19,0.27
2699,300224,正海磁材,1,1.0,0.0,0.0,0.0,0.0,0.330243558879,0.42,0.5,0.61
2700,688177,百奥泰,1,0.0,1.0,0.0,0.0,0.0,-0.801634524126,-0.83,-0.68,
2701,301306,西测测试,1,1.0,0.0,0.0,0.0,0.0,-1.543183495379,-0.2,0.13,0.27
2702,301421,波长光电,1,0.0,1.0,0.0,0.0,0.0,0.306705706804,0.4,0.59,0.9
2703,601880,辽港股份,1,0.0,1.0,0.0,0.0,0.0,0.055438789447,0.06,0.06,0.06
2704,002065,东华软件,1,1.0,0.0,0.0,0.0,0.0,0.148898426968,0.16,0.19,
